"country","specialty","state","respondentId","surveyStatus","lastInteraction","firstInteraction","studyId","title","Q1","Q3","Q4","Q5","Q6","Q20-1","Q20-2","Q20-3","Q21","Q22","Q23","Q24-1","Q24-2","Q24-3","Q24-4","Q24-5","Q24-6","Q24-7","Q25-1","Q25-2","Q25-3","Q25-4","Q25-5","Q25-6","Q2","Q7-1","Q7-2","Q7-3","Q8","Q11-5","Q14-5","Q18","Q19","Q9","Q10","Q12-5","Q12-17","Q12-18","Q12-19","Q13-5","Q13-9","Q13-17","Q13-18","Q15-5","Q15-17","Q15-18","Q15-19","Q16-5","Q16-9","Q16-17","Q16-18","Q11-11","Q11-13","Q14-11","Q14-13","Q11-2","Q12-2","Q12-4","Q14-2","Q15-2","Q15-4","Q17","Q12-11","Q12-12","Q12-13","Q13-11","Q13-12","Q13-13","Q13-19","Q15-11","Q15-12","Q15-13","Q16-11","Q16-12","Q16-13","Q16-19","Q12-8","Q13-8","Q15-8","Q16-8","Q12-9","Q13-6","Q13-21","Q15-9","Q16-6","Q16-21","Q11-9","Q14-9","Q11-20","Q14-20","Q12-1","Q12-3","Q12-7","Q12-15","Q13-2","Q13-4","Q13-7","Q13-10","Q13-14","Q13-15","Q15-1","Q15-3","Q15-7","Q15-15","Q16-2","Q16-4","Q16-7","Q16-10","Q16-14","Q16-15","Q11-4","Q11-12","Q14-4","Q14-12","Q13-20","Q16-20","Q11-3","Q11-8","Q11-14","Q11-15","Q14-3","Q14-8","Q14-14","Q14-15","Q12-20","Q15-20","Q13-1","Q13-3","Q16-1","Q16-3","Q12-21","Q15-21","Q12-10","Q15-10","Q12-14","Q15-14","Q11-1","Q14-1","Q11-17","Q11-18","Q11-19","Q14-17","Q14-18","Q14-19","Q12-22","Q13-22","Q15-22","Q16-22","Q13-16","Q16-16","Q12-6","Q15-6","Q11-21","Q11-22","Q14-21","Q14-22","Q11-6","Q11-7","Q11-16","Q12-16","Q14-6","Q14-7","Q14-16","Q15-16","Q11-10","Q14-10","label","WAVE","pulseId","surveyTime","current_wave","treatment_setting","efficacy_overall_1","efficacy_overall_2","efficacy_overall_3","efficacy_overall_4","efficacy_overall_5","efficacy_overall_6","efficacy_overall_7","efficacy_overall_8","efficacy_overall_9","efficacy_overall_10","efficacy_overall_11","efficacy_overall_12","efficacy_overall_13","efficacy_overall_14","efficacy_overall_15","efficacy_overall_16","efficacy_overall_17","efficacy_overall_18","efficacy_overall_19","efficacy_overall_20","efficacy_overall_21","efficacy_overall_22","safety_overall_1","safety_overall_2","safety_overall_3","safety_overall_4","safety_overall_5","safety_overall_6","safety_overall_7","safety_overall_8","safety_overall_9","safety_overall_10","safety_overall_11","safety_overall_12","safety_overall_13","safety_overall_14","safety_overall_15","safety_overall_16","safety_overall_17","safety_overall_18","safety_overall_19","safety_overall_20","safety_overall_21","safety_overall_22"
"DE","Obstetrics & Gynecology","Baden-Württemberg","44816ec5-268a-491f-b695-c3ac3810c434","Completed","2020-04-15T15:26:03.168644","2020-04-15T15:24:18.734059","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","3","2","2,3",,"3","3","4","3","2","2","1","2","7","4","6","5","3","6","2","3","1","4","5","0","3","4","1","23",,,"7","2","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",1.7405666666666666,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Urology","Baden-Württemberg","7b1564d5-0d8e-4f25-bcfc-26a8b87dd635","Completed","2020-04-15T15:24:21.166853","2020-04-15T15:20:16.004464","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","4","3","3",,"2","4","5","2","1",,"4","6","3","1","2","7","5","5","6","4","3","2","1","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",4.086033333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Family Medicine / Practice (FP)","Sachsen-Anhalt","d5f6f205-71b7-4fa8-b277-60e266ded53e","Completed","2020-04-15T14:48:32.640857","2020-04-15T14:33:32.988318","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","7","3","1,2,3","3","1","4","3","1","1",,"4","3","5","2","1","6","7","6","4","1","2","5","3","7","2","1","1","23",,,"8","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",14.994200000000001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Psychiatry","Nordrhein-Westfalen","b465feb2-f49a-4353-b721-552447f6bf59","Completed","2020-04-15T14:22:19.571141","2020-04-15T14:13:55.178841","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","5","3","4",,"1","3","5","3","1",,"6","7","3","5","4","2","1","1","5","4","3","2","6","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",8.40655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Neurology",,"cd12bc4c-a9c3-4027-aec1-e6a2948c16e1","Completed","2020-04-15T14:07:38.486159","2020-04-15T13:40:23.549639","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","3","3","1","2","3","4","4","2","2","1","5","7","3","1","2","6","4","1","6","5","4","3","2","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",27.248949999999997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Cardiology","Bayern","c9321609-003c-4bee-9710-22db1f080fe8","Completed","2020-04-15T13:18:43.787612","2020-04-15T13:08:06.87481","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","3","3","1","4","3","3","4","2","1",,"2","6","1","3","4","7","5","2","6","5","4","3","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",10.615216666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Family Medicine / Practice (FP)","Nordrhein-Westfalen","3e514855-6952-4c1b-bd88-f612a1ea425f","Completed","2020-04-15T11:47:52.264692","2020-04-15T11:45:57.674119","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","6","4","1,2,3","3","4","4","4","1","1",,"7","2","3","5","1","4","6","1","5","3","2","6","4","4","1","1","1",,,,"8","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",1.9098333333333335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Cardiology","Nordrhein-Westfalen","e538dc8a-cece-4f29-85bb-0600aed2d0e6","Completed","2020-04-15T10:42:50.544367","2020-04-15T10:29:21.879203","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","2","3","1,2,3","3","1","4","5","2","2","3","3","4","6","5","2","1","7","3","6","2","4","5","1","1","1","5","2",,,,"1,2,7","4","11,12,13,17,18,19","11,12,13,17,18,19",,"1","1","1",,,"2","2",,"5","5","5",,,"5","5",,,,,,,,,,,,"2","2","2","2","2","2","2","5","5","5","5","5","5","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",13.477749999999999,0,4,,,,,,,,,,,"2","2","2",,,,"1","1","1",,,,,,,,,,,,,,"5","5","5",,,,"5","5","5",,,
"DE","Obstetrics & Gynecology - Gynecology - Reproductive Endocrinology & Infertility","Saarland","2e6bce13-80e8-4f91-95f0-02daaac641cf","Completed","2020-04-15T10:15:23.558425","2020-04-15T10:08:00.138121","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","2","3","4",,"1","3","4","2","1",,"3","6","4","1","2","7","5","1","6","5","2","3","4","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",7.390333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Dermatology","Nordrhein-Westfalen","f8d233e2-cc2c-454d-8192-337b2b7db9d7","Completed","2020-04-15T09:00:04.87096","2020-04-15T08:57:30.234601","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","3","2","2",,"3","3","3","2","2","3","1","4","7","6","5","3","2","1","5","6","4","2","3","3","4","5","4",,,,"3","2","8","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3","3","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",2.5772666666666666,0,4,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,
"DE","Pediatrics (excluding surgery)","Bayern","b64922c8-951d-4962-94e5-ddbfd22bb132","Completed","2020-04-15T08:40:57.231545","2020-04-15T07:53:59.934666","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","1","3","4",,"3","3","4","2","1",,"2","6","4","3","1","5","7","2","4","3","1","6","5","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",46.954950000000004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Allergy & Immunology","Nordrhein-Westfalen","954f6ad3-fa59-4b2f-b393-58066c380063","Completed","2020-04-15T08:18:17.346485","2020-04-15T08:15:42.491391","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","1","2","4",,"1","2","1","2","1",,"4","2","5","6","3","1","7","2","3","5","6","1","4","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",2.5809166666666665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Allergy & Immunology",,"d3d0ee4c-1b7b-4f42-a74f-4728f0c65ef2","Completed","2020-04-15T08:15:39.118605","2020-04-15T08:06:52.701533","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","6","1","2",,"3","2","5","1","1",,"5","7","1","4","2","6","3","1","2","4","3","5","6","5","2","4","2",,,,"3,6","2","5,9,11","5,6,11,19,21","2",,,,"3",,,,"4",,,,"3",,,,,,,,,,,,,,,"3",,,"4",,,"3","4",,,"4",,,"3",,,,,"2","4","3","4","4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",8.773616666666667,0,4,,,,,"2",,,,"2",,"3",,,,,,,,,,,,,,,,"4",,,,"4",,"4",,,,,,,,,,,
"DE","Radiology","Nordrhein-Westfalen","a0ba3b23-f324-4962-95c8-e56033f174ba","Completed","2020-04-15T08:10:08.516243","2020-04-15T08:04:58.946668","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","5","2","4",,"2","2","4","1","1",,"2","6","1","3","4","7","5","5","6","3","4","2","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.1594999999999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Diabetology","Nordrhein-Westfalen","7f828021-b1ab-4816-9f96-d75dd331b50f","Completed","2020-04-15T07:35:03.730648","2020-04-15T07:29:07.537426","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","4","7","2","3",,"1","2","5","2","2","2","5","6","2","3","1","4","7","1","6","2","4","3","5","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.9365499999999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Cardiothoracic surgery - Cardiac Surgery","Sachsen","1a19ad54-cf64-4510-8401-8a9f8cd6a029","Completed","2020-04-15T07:31:36.846186","2020-04-15T07:25:26.751191","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","1","1","1","2","1","2","4","2","2","1","4","5","2","3","1","7","6","5","6","2","4","1","3","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",6.1682500000000005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Obstetrics & Gynecology","Nordrhein-Westfalen","f244a377-d382-43cf-8c69-daa2efc6f591","Completed","2020-04-15T07:16:48.042164","2020-04-15T07:13:00.439083","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","4","7","1","4",,"3","3","3","2","1",,"1","2","3","4","7","5","6","6","2","5","3","1","4","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",3.7933833333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Otolaryngology (ORL / ENT)","Bayern","81a3647f-2483-4d5e-9801-2f3ea87c0ffe","Completed","2020-04-15T07:07:20.464099","2020-04-15T06:59:00.556037","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","3","3","1","3","2","4","4","2","2","2","4","7","6","2","3","1","5","5","6","1","4","3","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",8.3318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","General Surgery",,"746f7fd7-7136-4d58-96e1-c55c2f7cbcd4","Completed","2020-04-15T07:04:45.002486","2020-04-15T06:50:39.550981","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","5","3","1","3","1","4","4","1","2","2","7","6","5","2","4","1","3","5","6","1","2","3","4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",14.090866666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Pediatrics (excluding surgery)","Baden-Württemberg","c930ee73-3b76-443f-866f-61062aeb24e0","Completed","2020-04-15T06:44:03.830805","2020-04-15T06:34:06.816123","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","2","2","1,2","3","2","2","5","1","1",,"6","7","1","4","5","2","3","6","5","1","2","4","3","0","2","1","1","23",,,"8","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",9.950233333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Radiology","Thüringen","fc3041ea-7311-438c-8dea-14f172f3e7a9","Completed","2020-04-15T06:17:07.672328","2020-04-15T06:11:38.165817","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","4","1","1","6","2","5","4","1","2","2","1","7","2","3","5","4","6","6","2","4","3","5","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.491783333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Oncology - Clinical Oncology / Radiation Oncology","Nordrhein-Westfalen","65879db1-ee84-4c3c-a2aa-0945bfb4eb05","Completed","2020-04-15T06:05:28.613527","2020-04-15T05:55:45.551512","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","3","3","4",,"1","3","4","2","1",,"5","6","3","2","1","7","4","6","4","2","3","1","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",9.7177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Cardiology","Nordrhein-Westfalen","0522a6d0-2726-4c74-9c85-718a517b85c0","Completed","2020-04-15T05:48:23.891788","2020-04-15T05:42:42.620008","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","2","2","3",,"2","2","2","3","2","2","5","7","6","4","2","1","3","2","5","6","3","4","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.68785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Gastroenterology","Niedersachsen","3d3c6216-69f8-4461-a312-fb9eb30abd53","Completed","2020-04-15T05:36:55.301486","2020-04-15T05:30:38.171279","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","3","3","4",,"1","2","4","1","1",,"1","4","7","3","2","5","6","6","4","2","5","1","3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",6.2855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Internal Medicine","Hessen","666f9c72-e83a-4792-ac5d-631029e5fd5f","Completed","2020-04-15T04:11:01.657181","2020-04-15T04:03:15.503399","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","3","2","1,3","3","1","4","4","1","2","1","3","5","4","1","2","6","7","3","6","4","2","5","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",7.769233333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","General Practice (GP)","Hessen","d648bcba-b564-4d18-8e6a-257a0b17b9b4","Completed","2020-04-15T00:47:43.702763","2020-04-15T00:37:14.704476","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","4","3","1,2","2","1","2","5","3","2","1","2","7","5","3","4","1","6","1","4","6","5","3","2","3","3","1","1","2,5,9,13","4","4","7","2",,,,,,,,,,,,,,,,,,,,"6",,"5","3",,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",10.483300000000002,0,1,,"3",,,"4",,,,"4",,,,"6",,,,,,,,,,,"4",,,"4",,,,"3",,,,"5",,,,,,,,,
"DE","General Practice (GP)","Baden-Württemberg","2f797b40-0a8b-45b2-80e7-a66d12bec921","Completed","2020-04-14T21:50:27.996603","2020-04-14T21:41:28.652077","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","1","1","4","1,2,3","3","1","4","5","2","2","1","2","1","4","3","5","6","7","2","5","3","4","1","6","-1","3","1","1","2,20",,,"7","2",,,,,,,,,,,,,,,,,,,,,,,"1",,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",8.989066666666668,0,1,,"1",,,,,,,,,,,,,,,,,,"3",,,,"4",,,,,,,,,,,,,,,,,,"4",,
"DE","Ophthalmology",,"bd064d74-cdb6-4fde-afac-c9340a1d7bf1","Completed","2020-04-14T21:30:30.902567","2020-04-14T21:26:09.037786","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","4","7","4","4",,"2","2","2","3","1",,"1","3","4","7","5","2","6","6","3","4","5","2","1","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",4.364416666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DE","Family Medicine / Practice (FP)","Hessen","0c1d6935-4761-449f-9b1c-8d5c0397f390","Completed","2020-04-14T21:10:34.718962","2020-04-14T21:04:47.212949","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","1","2","1,3","3","1","4","3","1","1",,"5","7","4","1","3","2","6","5","6","1","4","3","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.791766666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
